user,value_range,input_type,message,choice
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"range(0, 18)",int,Choosen a Tile [0-18] to move the Robber to: ,2
bot,[4],int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,wood
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,ore
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,brick
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,brick
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,[4],int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"range(0, 18)",int,Choosen a Tile [0-18] to move the Robber to: ,7
bot,['Green'],player,Choose a player to steal from {'Green'}: ,Green
bot,"['sheep', 'brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",sheep
bot,"['brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",brick
bot,"['brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",ore
bot,"['brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",brick
bot,"['wheat', 'wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wheat
bot,"['wheat', 'wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wood
bot,"['wheat', 'wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wheat
bot,"['wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",sheep
bot,"['wheat', 'wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",sheep
bot,"['wheat', 'wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wheat
bot,"['wheat', 'wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wheat
bot,"['wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",sheep
bot,"['wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",sheep
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"range(0, 18)",int,Choosen a Tile [0-18] to move the Robber to: ,1
bot,['Yellow'],player,Choose a player to steal from {'Yellow'}: ,Yellow
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"range(0, 18)",int,Choosen a Tile [0-18] to move the Robber to: ,13
bot,"['Yellow', 'Blue']",player,"Choose a player to steal from {'Yellow', 'Blue'}: ",Yellow
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,wheat
bot,"[1, 2, 3, 4]",int,How many would you like to trade: ,1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade: ,brick
bot,"[1, 2, 3]",int,How many would you like to trade: ,2
bot,"['Y', 'N']",action,Blue would you like to trade wheat for brick [Y/N]: ,Y
bot,"['Y', 'N']",action,Green would you like to trade wheat for brick [Y/N]: ,N
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,sheep
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,wheat
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"range(0, 18)",int,Choosen a Tile [0-18] to move the Robber to: ,8
bot,['Green'],player,Choose a player to steal from {'Green'}: ,Green
bot,"['wood', 'wheat', 'brick', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wheat
bot,"['wood', 'brick', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",brick
bot,"['wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",sheep
bot,['wood'],resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wood
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,brick
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,sheep
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,ore
bot,"[1, 2, 3, 4]",int,How many would you like to trade: ,2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade: ,wheat
bot,"[1, 2, 3]",int,How many would you like to trade: ,1
bot,"['Y', 'N']",action,Red would you like to trade ore for wheat [Y/N]: ,N
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,sheep
bot,"[1, 2, 3, 4]",int,How many would you like to trade: ,4
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade: ,sheep
bot,"[1, 2, 3]",int,How many would you like to trade: ,3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,sheep
bot,"[1, 2, 3, 4]",int,How many would you like to trade: ,2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade: ,wheat
bot,"[1, 2, 3]",int,How many would you like to trade: ,3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",4
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,wheat
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,sheep
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"range(0, 18)",int,Choosen a Tile [0-18] to move the Robber to: ,13
bot,['Yellow'],player,Choose a player to steal from {'Yellow'}: ,Yellow
bot,"['wood', 'wheat']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wheat
bot,"['wood', 'wheat']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wood
bot,"['wood', 'wheat']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wood
bot,"['wood', 'wheat']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wood
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",4
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",3
bot,"[7, 11, 13, 19, 52, 58, 60, 64]",int,Choose road location - [0-71]: ,19
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",2
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",3
bot,"[7, 11, 13, 11, 26, 52, 58, 60, 64]",int,Choose road location - [0-71]: ,11
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",2
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,ore
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,wood
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,sheep
bot,"[1, 2, 3, 4]",int,How many would you like to trade: ,4
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade: ,ore
bot,"[1, 2, 3]",int,How many would you like to trade: ,1
bot,"['Y', 'N']",action,Blue would you like to trade sheep for ore [Y/N]: ,N
bot,"['Y', 'N']",action,Green would you like to trade sheep for ore [Y/N]: ,N
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"range(0, 18)",int,Choosen a Tile [0-18] to move the Robber to: ,10
bot,"['Blue', 'Green']",player,"Choose a player to steal from {'Blue', 'Green'}: ",Blue
bot,"['wheat', 'sheep', 'brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wheat
bot,"['sheep', 'brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",ore
bot,"['sheep', 'brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",ore
bot,"['sheep', 'brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",ore
bot,"['sheep', 'brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",sheep
bot,"['wheat', 'wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wood
bot,"['wheat', 'wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wheat
bot,"['wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wood
bot,"['wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wood
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"range(0, 18)",int,Choosen a Tile [0-18] to move the Robber to: ,10
bot,"range(0, 18)",int,Choosen a Tile [0-18] to move the Robber to: ,4
bot,['Yellow'],player,Choose a player to steal from {'Yellow'}: ,Yellow
bot,"['wheat', 'brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",ore
bot,"['wheat', 'brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",ore
bot,"['wheat', 'brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",ore
bot,"['wheat', 'brick', 'ore']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",brick
bot,"['wheat', 'wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wheat
bot,"['wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wood
bot,"['wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wood
bot,"['wood', 'sheep']",resource,"Which resource would you like to discard: brick, wood, sheep, wheat, ore: ",wood
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,brick
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,wood
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,brick
bot,"[1, 2, 3, 4]",int,How many would you like to trade: ,2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade: ,wood
bot,"[1, 2, 3]",int,How many would you like to trade: ,2
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"range(0, 18)",int,Choosen a Tile [0-18] to move the Robber to: ,12
bot,['Blue'],player,Choose a player to steal from {'Blue'}: ,Blue
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",2
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",2
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",4
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",4
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,wheat
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,sheep
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,ore
bot,"[1, 2, 3, 4]",int,How many would you like to trade: ,1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade: ,brick
bot,"[1, 2, 3]",int,How many would you like to trade: ,2
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",1
bot,"[1, 2, 3, 4]",int,"1=Settlement, 2=City, 3=Road, 4=End: ",4
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,ore
bot,"[1, 2, 3, 4]",int,How many would you like to trade: ,1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade: ,sheep
bot,"[1, 2, 3]",int,How many would you like to trade: ,3
bot,"[1, 2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,ore
bot,"[1, 2, 3, 4]",int,How many would you like to trade: ,1
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade: ,brick
bot,"[1, 2, 3]",int,How many would you like to trade: ,3
bot,"['Y', 'N']",action,Red would you like to trade ore for brick [Y/N]: ,N
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,ore
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,wheat
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,sheep
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,wheat
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",2
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,brick
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,sheep
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",2
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to trade (give away): ,wood
bot,"['brick', 'wood', 'sheep', 'wheat', 'ore']",resource,Which resource would you like to receive: ,wood
bot,"[1, 2, 3]",int,"Player Trade (1), Bank/Port Trade (2), Cancel (3): ",3
bot,"[2, 4]",int,"1=Build, 2=Trade, 3=Dev Cards(Play/Select), 4=End: ",4
